id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.3047449587551068e+18,17684375.0,guaranteed basic income emerges as top policy priority for liberal mps amid covid19,Guaranteed basic income emerges as top policy priority for Liberal MPs amid COVID-19 https://t.co/xGzEZA5V9s https://t.co/584mfDmw4J,guaranteed basic income emerges top policy priority liberal mp amid covid19
1.3045942555838095e+18,1.0105576107669544e+18,i wonder if this flu season they will count flu deaths the way they have covid deaths will we see a huge increase in “flu deaths” this year,I wonder if this flu season they will count flu deaths the way they have covid deaths. Will we see a huge increase in “flu deaths” this year?,wonder flu season count flu death way covid death see huge increase “ flu death ” year
1.3047746522969167e+18,62458211.0,i know multiple people doing it  and  and many more are its okay you werent aware plenty of remote it jobs available that you are doing the same work same job title,"@LogFitz6 I know multiple people doing it (@iamKierraD and @princessxaph and many more are. It's okay you weren't aware, PLENTY of remote IT jobs available that you are doing the same work same job title",know multiple people many okay werent aware plenty remote job available work job title
1.3045532976934295e+18,2922114955.0,kejadian 3 hari yg lalu sebuah cafe di jepara mengadakan live music tanpa ada protokol covid malam itu juga ditutupdisegel oleh pemda jepara pun di pasar2 selalu ada penyuluhan tiap harinya salut akan ketegasan semacam ini,"Kejadian 3 hari yg lalu, sebuah cafe di Jepara mengadakan live music tanpa ada protokol covid, malam itu juga ditutup/disegel oleh pemda Jepara, pun di pasar2 selalu ada penyuluhan tiap harinya. Salut akan ketegasan semacam ini. https://t.co/8eDDvZUWQp",kejadian 3 hari yg lalu sebuah cafe di jepara mengadakan live music tanpa ada protokol covid malam itu juga ditutupdisegel oleh pemda jepara pun di pasar2 selalu ada penyuluhan tiap harinya salut akan ketegasan semacam ini
1.3045718707679685e+18,551349832.0,tucker carlson argues that climate change is like systemic racism in the sky in that it doesnt exist but liberals want you to believe its there,"Tucker Carlson argues that climate change is like ""systemic racism in the sky"" in that it doesn't exist but liberals want you to believe its there. https://t.co/dMaZ1QOtqy",tucker carlson argues climate change like systemic racism sky doesnt exist liberal want believe
1.3039558992460923e+18,17169453.0,coronavirus  les infections ont surtout lieu au travail et à l’école,Coronavirus - Les infections ont surtout lieu au travail et à l’école https://t.co/fOaQVEYuUz https://t.co/rdScimVcAK,coronavirus le infection ont surtout lieu au travail et à l ’ école
1.3044183002695598e+18,89760824.0,today i had the pleasure of joining health minister patty hadju and dr eileen de villa to announce the opening of an isolation centre in toronto this centre will play a key role in our continued response to covid19,"Today, I had the pleasure of joining Health Minister Patty Hadju and Dr. Eileen de Villa to announce the opening of an isolation centre in Toronto. This centre will play a key role in our continued response to COVID-19. https://t.co/hPJcK760MX",today pleasure join health minister patty hadju dr eileen de villa announce opening isolation centre toronto centre play key role continued response covid19
1.3047652393937428e+18,26107175.0,tomorrow at 6 pm ct be sure to join  amp me and the rest of the crazy hrsocialhour crew for our twitterchat on backtoschool,"Tomorrow at 6 pm CT, be sure to join @Jon_Thurmond &amp; me and the rest of the crazy #HRSocialHour crew for our #TwitterChat on #BackToSchool!

https://t.co/T18RAqcciZ https://t.co/F45N7EktQc",tomorrow 6 pm ct sure join amp rest crazy hrsocialhour crew twitterchat backtoschool
1.3047794968438743e+18,788524.0,pizza hut to close 29 restaurants putting 450 jobs at risk,"Pizza Hut to close 29 restaurants, putting 450 jobs at risk https://t.co/W3UKYNyNx2",pizza hut close 29 restaurant put 450 job risk
1.3044137527842284e+18,252580494.0,does anyone know why the coronavirus act is being used to extend the retention period for dna and fingerprints for national security reasons or why s24 of the ca contained such a power in the first place,Does anyone know why the Coronavirus Act is being used to extend the retention period for DNA and fingerprints for national security reasons or why s24 of the CA contained such a power in the first place? https://t.co/kS56SrAWP1,anyone know coronavirus act use extend retention period dna fingerprint national security reason s24 ca contain power first place
1.3047623328291512e+18,249532009.0,after 33 years we’ve decided to close our north park mall location the store originally was shut down in march due to covid and has remained closed since then  more details here,After 33 years we’ve decided to close our North Park Mall location. The store originally was shut down in March due to COVID and has remained closed since then - more details here https://t.co/SWKvyYtYNG https://t.co/xcGfA01Rf6,33 year ’ decide close north park mall location store originally shut march due covid remain close since detail
1.304781879544025e+18,12413892.0,no halloween or christmas peeps this year due to coronavirus,No Halloween or Christmas PEEPS this year due to coronavirus https://t.co/0jr7yqzXQI,halloween christmas peep year due coronavirus
1.3044757693438031e+18,584974606.0,did any of your concerts get cancelled due to covid who did you miss 😩,did any of your concerts get cancelled due to covid? who did you miss 😩,concert get cancel due covid miss 😩
1.3045332698667868e+18,15838036.0,sen murphy covid vaccine this year ‘wildly optimistic,Sen. Murphy: COVID vaccine this year ‘wildly optimistic’ https://t.co/Xr7dDJFIIQ,sen murphy covid vaccine year ‘ wildly optimistic
1.3044365926192005e+18,15552773.0,if  serves as president he will need to rebuild public trust in the covid19 response right away that will mean laying out a detailed plan for expanding testing building contact tracing capacity and distributing a vaccine hes already started 1x,"@FaceTheNation @margbrennan @JoeBiden If @JoeBiden serves as President, he will need to rebuild public trust in the #COVID19 response right away. That will mean laying out a detailed plan for expanding testing, building contact tracing capacity, and distributing a vaccine (he's already started) (1/x)",serf president need rebuild public trust covid19 response right away mean lay detailed plan expand test building contact trace capacity distribute vaccine he already start 1x
1.3047431590675415e+18,722242009.0,this is an extraordinary mess rhondda council stepping in to do testing because deloitte will only do 60 tests a day in a town on the edge of lockdown,This is an extraordinary mess. Rhondda council stepping in to do testing because Deloitte will only do 60 tests a day in a town on the edge of lockdown,extraordinary mess rhondda council step test deloitte 60 test day town edge lockdown
1.3047851032693023e+18,9.679572401111612e+17,also it means that there are that many more people out there who have had covid19 and been weakened by it long haulers making the flu potentially that much deadlier 🙁,"@Hood_Biologist Also, it means that there are that many more people out there who have had Covid-19 and been weakened by it (long haulers), making the flu potentially that much deadlier 🙁",also mean many people covid19 weaken long hauler make flu potentially much deadlier 🙁
1.304742872751706e+18,16041234.0,tucker carlson obama left behind a ‘wake of destruction’ and blm must be defeated ‘if we’re going to survive as a country,"Tucker Carlson: Obama left behind a ‘wake of destruction’ and BLM must be defeated ‘if we’re going to survive as a country’

https://t.co/9wWTfNt1ZE",tucker carlson obama left behind ‘ wake destruction ’ blm must defeat ‘ ’ go survive country
1.304660448881578e+18,7.815393805487635e+17,“if a herd immunity strategy is pursued meaning no further government intervention is taken from now to january 1 then the death toll could increase to 611784 by january 1”,"@IHME_UW “If a herd immunity strategy is pursued, meaning no further government intervention is taken from now to January 1, then the death toll could increase to 611,784 by January 1.”

https://t.co/rQsoXwjwa7",“ herd immunity strategy pursue meaning government intervention take january 1 death toll could increase 611784 january 1 ”
1.3047675187756111e+18,25073877.0,it has now been determined that the mueller scam should never have been set up in the first place there were no grounds it was all an illegitimate witch hunt amp a big price must be paid how different my life would have been if this fraud on america was never committed,"....It has now been determined that the Mueller Scam should never have been set up in the first place, there were no grounds. It was all an illegitimate Witch Hunt, &amp; a big price must be paid. How different my life would have been if this fraud on America was never committed!!!",determine mueller scam never set first place ground illegitimate witch hunt amp big price must paid different life would fraud america never commit
1.3047559465231852e+18,2890801661.0,the debate in scotland should be focussed on how we rebuild our countrys education healthcare economy and jobs  not spending time legislating for another referendum we’re in the middle of a global pandemic the priority must be these immediate issues facing scotland👇,"The debate in Scotland should be focussed on how we re-build our country's education, healthcare, economy and jobs - not spending time legislating for another referendum. 

We’re in the middle of a global pandemic, the priority must be these immediate issues facing Scotland👇 https://t.co/FHeedPyX2w",debate scotland focus rebuild country education healthcare economy job spending time legislate another referendum ’ middle global pandemic priority must immediate issue face scotland👇
1.304078688879747e+18,36774033.0,wearing cloth masks in public can help stop the spread of covid19 but cloth masks won’t protect you from small particles in wildfire smoke limit your time outside when it’s smoky learn more,"Wearing cloth masks in public can help stop the spread of #COVID19, but cloth masks won’t protect you from small particles in #wildfire smoke. Limit your time outside when it’s smoky. Learn more: https://t.co/jE1UsuXhtj https://t.co/DvoCdZJkHV",wear cloth mask public help stop spread covid19 cloth mask ’ protect small particle wildfire smoke limit time outside ’ smoky learn
1.3047857778811617e+18,2510446998.0,we are really looking forward to starting our new sermon series on mission shaped living tomorrow morning join us for online church sunday at 1000,"We are really looking forward to starting our new sermon series on 'Mission Shaped Living' tomorrow morning! 

Join us for online Church, Sunday at 10.00
https://t.co/bx89bjfWNE https://t.co/UTNPFVqIwT",really look forward start new sermon series mission shape living tomorrow morning join u online church sunday 1000
1.304766684226519e+18,1769191.0,the pandemic may not kill the openplan office but it has highlighted its antihuman preposterousnessso whats nexttech companies have a new vision to sell the dynamic office,"The pandemic may not kill the open-plan office, but it has highlighted its anti-human preposterousness.

So what's next?

Tech companies have a new vision to sell: The ""dynamic"" office

https://t.co/7LzHZbMGGt",pandemic may kill openplan office highlight antihuman preposterousnessso whats nexttech company new vision sell dynamic office
1.304462198777938e+18,3730447096.0,friendly reminder that the entire west coast is under air quality alerts today has been all week and will be all weekend the entire west coast the air along the entire west coast is unhealthy to breathe,"Friendly reminder that the *entire west coast* is under air quality alerts today, has been all week, and will be all weekend. 

The entire west coast. 

The air along the *entire west coast* is unhealthy to breathe. https://t.co/hG41SonNgJ",friendly reminder entire west coast air quality alert today week weekend entire west coast air along entire west coast unhealthy breathe
1.304144361249149e+18,972651.0,this antimanspreading chair is absolutely brilliant,This anti-manspreading chair is absolutely brilliant https://t.co/gSrG0aBsg3,antimanspreading chair absolutely brilliant
1.3044295897463808e+18,35932079.0,a concerned citizen just messaged that she saw an unmasked  officer at 7eleven this morning and approached him to politely ask why she keeps seeing officers not wearing maskshis immediate response oh so are you a very serious mask wearer,"A concerned citizen just messaged that she saw an unmasked @southbendpolice officer at 7-Eleven this morning, and approached him to politely ask why she keeps seeing officers not wearing masks.

His immediate response: ""oh so are you a very serious mask wearer?""",concerned citizen message saw unmasked officer 7eleven morning approach politely ask keep see officer wear maskshis immediate response oh serious mask wearer
1.304601135702061e+18,1322678960.0,ted cruz posted this image to his own instagram tedcruzhasnoballs,Ted Cruz posted this image to his own Instagram. #TedCruzHasNoBalls https://t.co/SrgKExnRqL,ted cruz post image instagram tedcruzhasnoballs
1.3047861728881828e+18,214094061.0,the men are being extra needywhats this about,"the men are being extra needy.
what's this about?",men extra needywhats
1.302894375811375e+18,52084522.0,the finalists have been announced for the hospitality lockdown hero awards we received over 500 inspiring nominations amp our panel of judges have scoured through amp whittled them down to this impressive shortlisttake a look here amp cast your vote,"The finalists have been announced for the Hospitality Lockdown Hero Awards! 

We received over 500 inspiring nominations &amp; our panel of judges have scoured through &amp; whittled them down to this impressive shortlist.

Take a look here &amp; cast your vote! https://t.co/A1D1eXfN9c https://t.co/zy6y869WJ7",finalist announce hospitality lockdown hero award receive 500 inspire nomination amp panel judge scour amp whittle impressive shortlisttake look amp cast vote
1.3044281135149015e+18,1076701298.0,unbelievable we asked for a statewide mask requirement on july 9th  72328 sick and 640 dead missourians ago publichealth covid19 moleg maskupmo,"Unbelievable! We asked for a statewide mask requirement on July 9th - 72,328 sick, and 640 dead Missourians ago. #publichealth 
#Covid19 #moleg #maskupmo https://t.co/A61ZsohcY0",unbelievable ask statewide mask requirement july 9th 72328 sick 640 dead missourian ago publichealth covid19 moleg maskupmo
1.3047836150883533e+18,34713362.0,brexit adds extra hurdle for uk pilots striving to keep jobs,Brexit adds extra hurdle for U.K. pilots striving to keep jobs https://t.co/wjjw5XKD8h,brexit add extra hurdle uk pilot strive keep job
1.3045172298625843e+18,2703334929.0,yall stop harassing me about the mask omg i was wearing one but it snapped before we took the pics🤡 i didn’t speak to him without a mask on amp i also tested negative for covid,yall stop harassing me about the mask omg i was wearing one but it snapped before we took the pics🤡 i didn’t speak to him without a mask on &amp; i also tested negative for covid,yall stop harass mask omg wear one snap take pics🤡 ’ speak without mask amp also test negative covid
1.304465490878886e+18,2709444408.0,this man is 5 miles away from the convenience store hes restocking,this man is 5 miles away from the convenience store he's restocking https://t.co/Z0eRapxp4t,man 5 mile away convenience store he restock
1.3047797582957527e+18,8.909763589182136e+17,morning narc😷🙏😊saw the trumpcultists call c19 a ‘hoax’ in a hangar in michigan 😳🙄,@Narc_Problems @LesterMoe6 @MpoppEileen @Stand2getherAll @PWM62 @1933Baby @SonOfPepilepew @para82nd_1 @3guylink @viphires @doug_in_nc @MarciaBunney @tbiadvice @SwearengenMaude @mlodgeg @yeahunoeme @OklahomaPatrio1 @kpu6600 @Joeboken @USA_CheapSeats @BlueRootsRadio @HougenJ @MargeELDER8 @jillybeanerz88 @koslen_bambi @doc_next @evil_gop @CherylHirschi @42Gnome @DWilloughy @shelly2161 @EngineerLife55 @network_gal @89wunderlust @mizlisa19 @Becky_Crane @Catastrophany @JeffHarperArt @laurasessions10 @milesulysses @juckfackcensors @chibearfan74_jr @gsfrktct @AmazingGraceToo @cherylwillie @DexCMacB1 @Supermom1242 @JustaFan18 @bjellert06 @BlaineBershad Morning Narc😷🙏😊Saw the Trumpcultists call C-19 a ‘hoax’ in a hangar in Michigan 😳🙄,morning narc😷🙏😊saw trumpcultists call c19 ‘ hoax ’ hangar michigan 😳🙄
1.3015010550590628e+18,29979814.0,this is unconscionable a country that evicts people during a pandemic has failed an economy in which billionaires are wealthier and workers are poorer or unemployed during a pandemic is criminal covid19,This is unconscionable. A country that evicts people during a pandemic has failed. An economy in which billionaires are wealthier and workers are poorer or unemployed during a pandemic is criminal. #COVID19 https://t.co/b87qQEC3WO,unconscionable country evicts people pandemic fail economy billionaire wealthier worker poorer unemployed pandemic criminal covid19
1.3041239470725816e+18,77932076.0,my parents went to a weekend labor day party and the host tested positive for covid idiots i swear,my parents went to a weekend labor day party and the host tested positive for covid idiots i swear,parent go weekend labor day party host test positive covid idiot swear
1.304785818226176e+18,1904121446.0,no wonder blm and antifa are free to destroy countries it takes a whole squad to arrest the citizens who dare to complain about their government,"@deirdreawalsh1 No wonder BLM and Antifa are free to destroy Countries, it takes a whole squad to arrest the Citizens who dare to complain about their Government!",wonder blm antifa free destroy country take whole squad arrest citizen dare complain government
1.3037520833597153e+18,1.080586433088258e+18,current statewide emergency directives include mandatory face coverings limitations on public and private gatherings to no more than 50 people and other measures to mitigate the spread of covid19,"Current statewide emergency directives include mandatory face coverings, limitations on public and private gatherings to no more than 50 people, and other measures to mitigate the spread of COVID-19.",current statewide emergency directive include mandatory face covering limitation public private gathering 50 people measure mitigate spread covid19
1.304670551491752e+18,3061700045.0,the resilient urban latin america international research experience for students rulaires is back for another exciting year in 2021 collaborative research is promoted by   and call for applications is coming soon,"The Resilient Urban Latin America International Research Experience for Students (RULA-IRES) is back for another exciting year in 2021! Collaborative research is promoted by @URExSRN, @unescosost, and @unisalle.

Call for Applications is coming soon! https://t.co/dnE4OgzaXE",resilient urban latin america international research experience student rulaires back another excite year 2021 collaborative research promote call application come soon
1.3047670759200315e+18,1.2428874873133916e+18,nhs england reported 8 more covid19 hospital deaths that occurred over the following 5 dates1  11th sept 1 day ago4  10th sept 2 days ago1  9th sept 3 days ago1  6th sept 6 days ago1  30th aug 13 days ago8 were reported last saturday,"NHS England reported 8 more COVID-19 hospital deaths that occurred over the following 5 dates:

1 = 11th Sept (1 day ago)
4 = 10th Sept (2 days ago)
1 = 9th Sept (3 days ago)
1 = 6th Sept (6 days ago)
1 = 30th Aug (13 days ago)

8 were reported last Saturday.",nh england report 8 covid19 hospital death occur follow 5 dates1 11th sept 1 day ago4 10th sept 2 day ago1 9th sept 3 day ago1 6th sept 6 day ago1 30th aug 13 day ago8 report last saturday
1.304781573351334e+18,307146767.0,it’s not 7am and vancouver looks like a zombie wasteland yesterday the fourth worst air quality in the world for a time and we have no local fires it’s all from cali and oregon climate change precipitating these massive events is real if you can’t see that then we are doomed,"It’s not 7am and Vancouver looks like a zombie wasteland. Yesterday the fourth worst air quality in the world for a time and we have no local fires, it’s all from Cali and Oregon. Climate change precipitating these massive events is real, if you can’t see that then we are doomed",’ 7am vancouver look like zombie wasteland yesterday fourth bad air quality world time local fire ’ cali oregon climate change precipitate massive event real ’ see doom
1.304456633485947e+18,27823555.0,were at a tipping point in vancouver amp in cities across canadaweve moved quickly to deliver shelter amp services to our most vulnerable neighbours but covid19 has reduced capacity and forced people to the streetsmayors need ottawa to step upcdnpoli vanpoli,"We're at a tipping point in Vancouver &amp; in cities across Canada.

We've moved quickly to deliver shelter &amp; services to our most vulnerable neighbours. But #COVID19 has reduced capacity and forced people to the streets.

Mayors need Ottawa to step up.

#cdnpoli #vanpoli",tip point vancouver amp city across canadaweve move quickly deliver shelter amp service vulnerable neighbour covid19 reduce capacity force people streetsmayors need ottawa step upcdnpoli vanpoli
1.3044565466428495e+18,1.1831583472660644e+18,report liberals to introduce a second carbon tax on canadians trudeau liberals cdnpoli carbontax parisaccord wilkinson,Report: Liberals to introduce a second carbon tax on Canadians https://t.co/vBFqmwKeAt #Trudeau #Liberals #cdnpoli #carbonTax #ParisAccord #Wilkinson,report liberal introduce second carbon tax canadian trudeau liberal cdnpoli carbontax parisaccord wilkinson
1.301959573989974e+18,33529092.0,even in a pandemic covid19 trump is bringing back economy jobsbiden will tear down the economy raise taxes he said he will cancel trump tax cut for middle income bring back green deal look at ca blackouts bring back regulations which result in less jobs,"Even in a pandemic #COVID19 Trump is bringing back economy!! jobs!!

Biden will tear down the economy. Raise taxes. He said he will cancel Trump tax cut for middle income. Bring back green deal, look at CA blackouts. Bring back regulations which result in less jobs.",even pandemic covid19 trump bring back economy jobsbiden tear economy raise tax say cancel trump tax cut middle income bring back green deal look ca blackout bring back regulation result less job
1.3046744748187853e+18,8.340785242774569e+17,imagine a doctor hiding your cancer diagnosis because he didnt want to panic you and then you die even though you couldve lived with proper treatment that’s exactly what your president did with covid19,"Imagine a doctor hiding your cancer diagnosis because he ""didn't want to panic you,"" and then you die, even though you could've lived with proper treatment. That’s exactly what your president did with COVID-19.",imagine doctor hiding cancer diagnosis didnt want panic die even though couldve live proper treatment ’ exactly president covid19
1.3046102335583685e+18,2881295272.0,first time since covidi think the last time was when we went shopping in the fall i had no idea it would be almost a year until we could see each other again we talk 5 times a day but its not the same as a hug❤💜,"First time *since COVID*.

I think the last time was when we went shopping in the fall. I had no idea it would be almost a year until we could see each other again. We talk 5 times a day, but it's not the same as a hug.

❤💜 https://t.co/yJ1t2YUPv9",first time since covidi think last time go shopping fall idea would almost year could see talk 5 time day hug❤💜
1.304736354434257e+18,1.1449331702253036e+18,really  what are peoples thoughts,Really ? What are peoples thoughts ? https://t.co/CsEOD8KA5L,really people thought
1.3047740748460646e+18,15558882.0,in this blog gwl placement student paige shares some insights into the 8bit game which she created for us nationalvideogamesday,"In this Blog GWL Placement student Paige shares some insights into the 8-bit game which she created for us #NationalVideoGamesDay 

https://t.co/Lbpaehlegc",blog gwl placement student paige share insight 8bit game create u nationalvideogamesday
1.304607628379566e+18,2421193216.0,today’s msg to 5 repub senatorsthe entire west coast is on firealmost 200000 dead from covidover 6 12 mil infectedover 50 mil unemployedwe’re losing our homeswe’re being shot in the streets like dogsour republic is collapsingstop this madnessget him out now🤬,"Today’s msg to 5 Repub Senators

THE ENTIRE WEST COAST IS ON FIRE!
ALMOST 200,000 DEAD FROM COVID!
OVER 6 1/2 MIL INFECTED!
OVER 50 MIL UNEMPLOYED!
WE’RE LOSING OUR HOMES!
WE’RE BEING SHOT IN THE STREETS LIKE DOGS!
OUR REPUBLIC IS COLLAPSING!
STOP THIS MADNESS!
GET HIM OUT NOW!🤬 https://t.co/OVXNC7k0rA",today ’ msg 5 repub senatorsthe entire west coast firealmost 200000 dead covidover 6 12 mil infectedover 50 mil unemployedwe ’ lose homeswe ’ shot street like dogsour republic collapsingstop madnessget now🤬
1.3047099614114406e+18,1.273370562258178e+18,liverpool on red alert brushwood on lockdown  plans to evict 83 elderly vulnerable residents from their safe covid19 free care home still going ahead next month  how can this happen,"#Liverpool on red alert #Brushwood on lockdown .... plans to evict 83 elderly, vulnerable residents from their safe #COVID19 free care home still going ahead next month - how can this happen?? @DanCardenMP @meaglemp
@MerseyHack @BBCNWT
@GranadaReports @LivEchonews",liverpool red alert brushwood lockdown plan evict 83 elderly vulnerable resident safe covid19 free care home still go ahead next month happen
1.304781853312901e+18,15032862.0,man shot in head while sitting in suv near sheridan and argyle,Man Shot In Head While Sitting In SUV Near Sheridan And Argyle https://t.co/9JOk8mbAyW https://t.co/3GzDxxdT0V,man shot head sit suv near sheridan argyle
1.3046026485203968e+18,13850422.0,sen susan collins says president trump should have been straightforward with the american people about the threat from the coronavirus,"Sen. Susan Collins says President Trump ""should have been straightforward with the American people"" about the threat from the coronavirus https://t.co/UpVFQ5wyzn https://t.co/ona2WnRBAm",sen susan collins say president trump straightforward american people threat coronavirus
1.3047093492359946e+18,18637268.0,nicola sturgeon says the bbc’s decision to stop routinely broadcasting her coronavirus briefings will deprive the elderly of lifesaving public health information,"Nicola Sturgeon says the BBC’s decision to stop routinely broadcasting her coronavirus briefings will deprive the elderly of lifesaving public health information.

https://t.co/OYN6dY9OZT",nicola sturgeon say bbc ’ decision stop routinely broadcasting coronavirus briefing deprive elderly lifesaving public health information
1.304176583142408e+18,16290017.0,ryan v scherber band director for cwru suggests several safety precautions musicians can take—from wearing special masks to outdoor practices and social distancing—to prevent spreading covid19,"Ryan V. Scherber, band director for #CWRU, suggests several safety precautions musicians can take—from wearing special masks, to outdoor practices and social distancing—to prevent spreading #COVID19. https://t.co/Ad0gmLf9AG",ryan v scherber band director cwru suggests several safety precaution musician take—from wear special mask outdoor practice social distancing—to prevent spread covid19
1.2833088285456463e+18,556948288.0,the swedish curve for cases has led to a lot of confusion about the situation in sweden in international media and from prominent covid19 people on social mediathere has been a lot of false claims about the number of people infected in sweden increasing,"The Swedish curve for cases has led to a lot of confusion about the situation in Sweden in international media and from prominent ""covid-19 people"" on social media

There has been a lot of false claims about the number of people infected in Sweden increasing",swedish curve case lead lot confusion situation sweden international medium prominent covid19 people social mediathere lot false claim number people infect sweden increase
1.304773829785518e+18,2280606265.0,protesting women now try to take off masks off the often unmarked policemen who are afraid of being identified and shamed for what they do belarusprotest belarus,"Protesting women now try to take off masks off the (often unmarked) policemen, who are afraid of being identified and shamed for what they do 

#BelarusProtest #Belarus https://t.co/4HDs9wNU2i",protest woman try take mask often unmarked policeman afraid identify sham belarusprotest belarus
1.304641784878895e+18,437836100.0,if you didnt know he was a basketball coach what would you assume this person is doing,"If you didn't know he was a basketball coach, what would you assume this person is doing? https://t.co/m6f06vjTZG",didnt know basketball coach would assume person
1.304770983996412e+18,184789840.0,mr cuomoover­rode lo­cal govs that wanted to go be­yond the state’s so­cialdis­tanc­ing rules that de­layed the shut­down slowed the re­ac­tion time as the virus spread in nurs­ing homes con­tribut­ing to the na­tion’s high­est death toll”,"“Mr. Cuomo...over­rode lo­cal govs that wanted to go be­yond the state’s so­cial-dis­tanc­ing [rules]. That de­layed the shut­down... slowed the re­ac­tion time as the virus spread in nurs­ing homes, con­tribut­ing to the na­tion’s high­est death toll.” https://t.co/smVBUJ68Ni",mr cuomoover­rode lo­cal govs want go be­yond state ’ so­cialdis­tanc­ing rule de­layed shut­down slow re­ac­tion time virus spread nurs­ing home con­tribut­ing na­tion ’ high­est death toll ”
1.3047652865083105e+18,18266688.0,forced the release of docs showing mueller team wiped 30 phones,".@JudicialWatch forced the release of docs showing Mueller team ""wiped"" 30 phones.",force release doc show mueller team wipe 30 phone
1.3047522796235244e+18,9.16707657666482e+17,bills dad week 1 “can’t stop billievin” billsmafia,Bills Dad. Week 1. “Can’t Stop Billievin” #BillsMafia https://t.co/RPAzOE70Xy,bill dad week 1 “ ’ stop billievin ” billsmafia
1.304450316075774e+18,7.301986610581709e+17,the tories new covid19 restrictions have gone too far threats of curfews unworkable amp inconsistent rules amp increasing authoritarianism cannot go unchallenged our press release today,"The #Tories new #COVID19 restrictions have gone too far. Threats of curfews, unworkable &amp; inconsistent rules &amp; increasing authoritarianism cannot go unchallenged. Our press release today: https://t.co/00NSyxDF5u https://t.co/0xUf8xVF7s",tory new covid19 restriction go far threat curfew unworkable amp inconsistent rule amp increase authoritarianism go unchallenged press release today
1.3047460970599956e+18,33395719.0,this is glorious,This is glorious.,glorious
1.304777331878359e+18,1.205294330627416e+18,they are still confirming judges,@AriBerman @joncoopertweets They are still confirming judges,still confirm judge
1.3045888965426135e+18,7.141492422695158e+17,guys remember to wear a mask covid is,guys remember to wear a mask. covid is https://t.co/obnxQUGnMN,guy remember wear mask covid
1.3047772858836296e+18,2257558088.0,why your hand sanitizer may be ineffective or tainted by cancercausing chemicals handsanitizer cancercausing chemicals other social media channels,"Why Your Hand Sanitizer May Be Ineffective Or Tainted By Cancer-Causing Chemicals 

#HandSanitizer #CancerCausing #Chemicals 
Other social media channels: https://t.co/Qs12PWtaqx
https://t.co/G6flr3a8y1",hand sanitizer may ineffective taint cancercausing chemical handsanitizer cancercausing chemical social medium channel
1.3047090402164408e+18,313896300.0,am somewhat baffled by what use a letter to the minister who promoted ltns might be this is hardly the legal action cllr smith promised tory u turn pandemic,Am somewhat baffled by what use a letter to the Minister who promoted LTNs might be. This is hardly the legal action Cllr Smith promised! Tory U turn pandemic? https://t.co/AIXcNFimnN,somewhat baffle use letter minister promote ltns might hardly legal action cllr smith promise tory u turn pandemic
1.304763377407922e+18,87818409.0,trump ally who sought to change cdc covid reports claims he was fighting deep state,Trump ally who sought to change CDC Covid reports claims he was fighting 'deep state' https://t.co/XcKqc61wRP,trump ally sought change cdc covid report claim fight deep state
1.3037120236966052e+18,102581087.0,according to  and  if sturgis was held on november 5th no one would be infecteda vote for either of these two covidiots makes you just as guilty as they are for the almost 200000 covid19 deaths in america,"@JonFlan According to @ChrisCox2020 and @realDonaldTrump, if Sturgis was held on November 5th, NO ONE would be infected.

A vote for either of these two #Covidiots makes you just as guilty as they are for the almost 200000 #Covid19 deaths in America....",accord sturgis held november 5th one would infecteda vote either two covidiots make guilty almost 200000 covid19 death america
1.3047856378710587e+18,177022206.0,icymi missouri state president clif smart said his school’s game with the sooners appeared to be in serious jeopardy before ou released its final covid19 test results friday per report,"ICYMI: Missouri State president Clif Smart said his school’s game with the #Sooners appeared to be in serious jeopardy before OU released its final COVID-19 test results Friday, per report.

https://t.co/GyuhUEeiYt",icymi missouri state president clif smart say school ’ game sooner appear serious jeopardy ou release final covid19 test result friday per report
1.3047475227248927e+18,1125643860.0,real news nfl forgets about covid 19no 😷 no 6ft social distance is this horse hit or what,"REAL NEWS: NFL forgets about Covid 19
No 😷 no 6ft social distance? Is this horse hit or what https://t.co/4GsNp8FqOw",real news nfl forgets covid 19no 😷 6ft social distance horse hit
1.3046866202774405e+18,459390022.0,im sure the new covid marshals will be very busy dealing with these tiny boats full of people not socially distancing in groups of 6,I'm sure the new Covid marshals will be very busy dealing with these tiny boats full of people not socially distancing in groups of 6. https://t.co/agvhyuVGqP,im sure new covid marshal busy deal tiny boat full people socially distance group 6
1.2978583168197711e+18,2537099652.0,biggest loser in this covid19india time has been the ayurveda  proponent of the ayurveda had nothing to offer new neither a well researched medicine nor a proof that traditional ayurveda helpedpeople just made money by selling age old giloy and some random kadha,"Biggest loser in this #COVID19India time has been the #Ayurveda . Proponent of the Ayurveda had nothing to offer new neither a well researched medicine nor a proof that traditional Ayurveda helped.
People just made money by selling age old #Giloy and some random kadha.",big loser covid19india time ayurveda proponent ayurveda nothing offer new neither well research medicine proof traditional ayurveda helpedpeople make money sell age old giloy random kadha
1.2516763392262513e+18,1573027700.0,lost my grandfather to covid this week enjoy the sunshine if you can do so from a safe distance amp tell your loved ones you love ’em,Lost my grandfather to COVID this week. Enjoy the sunshine if you can do so from a safe distance &amp; tell your loved ones you love ’em. https://t.co/DJkyhMYg5u,lose grandfather covid week enjoy sunshine safe distance amp tell love one love ’ em
