id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final
1.304427732441477e+18,567171584.0,do not travel to porthcawl in large numbers over the weekend of 25 – 27 september as the elvis festival has been cancelled by the organisers due to the pandemic   do not travel into porthcawl in large numbers do not gather in groups think twice stay safe and stay home,"Do not travel to #Porthcawl in large numbers over the weekend of 25 – 27 September as the #Elvis Festival has been cancelled by the organisers due to the pandemic
 
❌Do not travel into Porthcawl in large numbers
❌Do not gather in groups
✅Think twice, stay safe, and stay home https://t.co/rnwSpbKghj",do travel to porthcawl large number the weekend 25 – 27 september the elvis festival cancel the organiser due to the pandemic do travel porthcawl large number do gather group think twice stay safe stay home
1.2754217745288847e+18,460279311.0,brave whistleblowers like mr wright come forward at great cost with explosive evidence eg forgeries were endemic at rbs but   govt failed to protect sme  lessonsaction  must be learnt before similar happens post covid19,"Brave #Whistleblowers like Mr Wright come forward at great cost with explosive evidence eg forgeries were 'endemic' at RBS but @TheFCA / Govt failed to protect #SME . Lessons/action  must be learnt before similar happens post #Covid_19  
@BankConfidenti1 
https://t.co/5poEsPFjEK https://t.co/KaKeXffAPR",brave whistleblower like mr wright come forward at great cost explosive evidence eg forgery endemic at rb govt fail to protect sme lessonsaction must learnt similar happens post covid19
1.304623296860881e+18,91334232.0,watchdog stopped inspecting nursing homes when covid hit,Watchdog stopped inspecting nursing homes when Covid hit https://t.co/oHxFZESU75 https://t.co/pVyopk94DA,watchdog stop inspect nursing home covid hit
1.3047264639676375e+18,111556423.0,suspended nurse who compared public health restrictions to the holocaust becomes the new face of antivaxx hysteria,"Suspended nurse who compared public health restrictions to the Holocaust becomes the new face of anti-vaxx hysteria
https://t.co/mbH39WuNKv",suspend nurse compare public health restriction to the holocaust becomes the new face antivaxx hysteria
1.3047666353839675e+18,1891490382.0,in grodno women have ripped a mask off one of the goons he immediately ran away  video by,"In Grodno women have ripped a mask off one of the goons. He immediately ran away.

Video by: @tutby https://t.co/oTRAVWunp9",grodno woman ripped mask one the goon immediately ran away video
1.304516056862597e+18,87818409.0,the halcyon days of pandemic partisanship are crumbling as morrison ramps up the politicking  katharine murphy,The halcyon days of pandemic partisanship are crumbling as Morrison ramps up the politicking | Katharine Murphy https://t.co/LN1r20UZ9e,the halcyon day pandemic partisanship crumble morrison ramp the politick katharine murphy
1.3045473931075707e+18,600251607.0,today’s covid19 update thread tests cases deaths hospitalizations and  testing positive as of today 1 week 2 weeks 1 month and 2 months ago  united states summary and regionbyregion breakdown in thread below,"@COVID19Tracking *Today’s #Covid19 Update Thread*
(tests, cases, deaths, hospitalizations, and % testing positive as of Today, 1 week, 2 weeks, 1 month, and 2 months ago)

UNITED STATES
(Summary and region-by-region breakdown in thread below) https://t.co/OIltliKoTd",today  covid19 update thread test case death hospitalization test positive today 1 week 2 week 1 month 2 month ago united state summary regionbyregion breakdown thread
1.3044867231335956e+18,16017475.0,i can never keep track of whos saying that europes covid response is something for the us to emulate and whos saying its something to avoid,I can never keep track of who's saying that Europe's covid response is something for the US to emulate and who's saying it's something to avoid.,never keep track who say europe covid response something the u to emulate who say something to avoid
1.3044103782024724e+18,14429755.0,aids was preventable 911 was preventable covid19 was preventable what do those three have in common,"AIDS was preventable, 9/11 was preventable, COVID-19 was preventable. What do those three have in common",aid preventable 911 preventable covid19 preventable do three common
1.304630818065838e+18,23372163.0,oped coercing students to attend lectures in the middle of a global pandemic on what is likely to be the most pivotal election day of our lives would be more than just hypocritical,"OP-ED: ""Coercing students to attend lectures in the middle of a global pandemic on what is likely to be the most pivotal Election Day of our lives would be more than just hypocritical.""
https://t.co/dRdTOCwTqi",oped coerce student to attend lecture the middle global pandemic likely to the pivotal election day life would hypocritical
1.3045409593514107e+18,2164687497.0,watch emergent biosolutions are behind covid19 crime of the century  citizens arrest anyone on youtube,"@jonkirbysthlm Watch ""Emergent BioSolutions are behind CoVid-19 Crime of the Century ( Citizens arrest anyone??)"" on YouTube
https://t.co/Rz7yGa2eoT",watch emergent biosolutions behind covid19 crime the century citizen arrest anyone youtube
1.2446014035002655e+18,2174770472.0,who orchestrated covid19 outbreak last year to kick start uns immunization agenda 2030  over the next decade up until 2030 global immunization efforts will expand to focus on vaccination throughout the life course  who  who report below tells you why it originated in china,"WHO orchestrated COVID-19 outbreak last year to kick start UN's ""Immunization Agenda 2030""

""Over the next decade up until 2030, global immunization efforts will expand to focus on vaccination throughout the life course""  WHO

WHO report below tells you why it originated in China https://t.co/QiB7CPSWug",orchestrate covid19 outbreak last year to kick start un immunization agenda 2030 the next decade 2030 global immunization effort expand to focus vaccination throughout the life course report tell originate china
1.304002456011944e+18,254561992.0,park bogum cutie,Park Bogum cutie 😭 https://t.co/qoci3fHHSe,park bogum cutie
1.3044014509575946e+18,727007094.0,air quality readings from 5 am this morning and 11 pm last night air quality deteriorated overnight with an area from about shelton to hoquiam to taholah in the hazardous category at 5 am and air quality in the puget sound area creeping towards very unhealthy wawx,Air quality readings from 5 am this morning and 11 pm last night. Air quality deteriorated overnight with an area from about Shelton to Hoquiam to Taholah in the hazardous category at 5 am and air quality in the Puget Sound area creeping towards very unhealthy. #wawx https://t.co/axRoB0b1DB,air quality reading from 5 morning 11 pm last night air quality deteriorate overnight area from shelton to hoquiam to taholah the hazardous category at 5 air quality the puget sound area creep towards unhealthy wawx
1.304408891636281e+18,1.218334033232515e+18,your covidpositive test result is entered into a statewide police database law amp emergency responders receive a notification if youre not isolating per health dept orders you could be cited hippa laws do not apply says s office,"Your #COVID-positive test result is entered into a statewide #Police database. Law &amp; #Emergency responders receive a notification. If you're not isolating per #Health Dept. orders you could be cited. HIPPA laws do not apply, says @GovMikeDeWine's office. 
https://t.co/qSnuZVvPkz",your covidpositive test result enter statewide police database law amp emergency responder receive notification youre isolate per health dept order could cite hippa law do apply say office
1.304768908264579e+18,9.581453626188104e+17,for those wondering whether climate change is real,@MollyJongFast @Squirrel1110 For those wondering whether Climate change is real https://t.co/gxdrw40qxd,wonder whether climate change real
1.3038581206957711e+18,18686907.0,so when a virus materialized trump did the only thing he knew how to do try to talk his way out of it   he kept promising americans the virus would go away as he once kept promising creditors that the check was in the mail maybe something would happen to save him,"So when a virus materialized, Trump did the only thing he knew how to do: try to talk his way out of it. 

He kept promising Americans the virus ""would go away"" as he once kept promising creditors that the check was in the mail. Maybe something would happen to save him!",virus materialize trump the thing knew to do try to talk way out kept promising american the virus would go away kept promising creditor the check the mail maybe something would happen to save
1.304629251715498e+18,89760824.0,thank you to our  for an exciting playoff season in the wake of covid19 you made toronto proud yet again this year we are so proud of our raptors will always support our champs wethenorth,Thank you to our @Raptors for an exciting playoff season in the wake of #COVID19. You made Toronto proud yet again this year. We are so proud of our #Raptors! Will always support our champs! #WeTheNorth,thank to excite playoff season the wake covid19 make toronto proud yet year proud raptor always support champ wethenorth
1.3046832256677765e+18,7.412645741675846e+17,i can see the future and it isnt good  how campuses became the new covid19 hotspots,"I can see the future, and it isn't good

How Campuses Became the New Covid-19 Hotspots https://t.co/YJFqgdbqw5",see the future isnt good campus become the new covid19 hotspot
1.3047614543362048e+18,497665754.0,177 pelajar sekolah menengah di johor positif dadah  exco awaninews awani745,"177 pelajar sekolah menengah di Johor positif dadah - Exco
#AWANInews #AWANI745 
https://t.co/G4oQ4iSJcM",177 pelajar sekolah menengah di johor positif dadah exco awaninews awani745
1.304579084635132e+18,2155653145.0,huge increases in buprenorphine amp methadone in us per   data yet still only a minority of those with opioidusedisorder get the medications,"Huge increases in #buprenorphine &amp; #methadone in US per  @samhsagov data yet still only a minority of those with #opioidusedisorder get the medications.  
https://t.co/GC2OqBqrIi https://t.co/Dwyur02NLc",huge increase buprenorphine amp methadone u per data yet still minority opioidusedisorder get the medication
1.2809305115279237e+18,9.53924228306305e+17,this is a thread of precious innocent children who have died from covid    see for more,"🧵This is a thread of precious innocent children who have died from #COVID. 

@COVKIDProject
See https://t.co/1bDU1wC6Sn for more! https://t.co/wcmbQf4QIR",thread precious innocent child die from covid see
1.304757771284263e+18,1.0224482757674476e+18,this kelakuan arogan ignorant  im rich threfore im above the law bgni yg bikin makin muak  shall we start to eat the rich now   mana solusinya katany drpd karantina mendimg tiru sg dg nambah gedung isolasi etc lah dokny gmn nambah nakesnya lagian sg itu kemarin lockdown,"This! Kelakuan arogan ignorant 
I'm rich, threfore I'm above the law bgni yg bikin makin muak

Shall we start to eat the rich now? 

Mana solusinya katany drpd karantina, mendimg tiru SG dg nambah gedung isolasi etc. Lah dok-ny gmn? Nambah nakesnya? Lagian SG ITU KEMARIN LOCKDOWN https://t.co/OO3AwcsXV6",kelakuan arogan ignorant im rich threfore im the law bgni yg bikin makin muak shall start to eat the rich mana solusinya katany drpd karantina mendimg tiru sg dg nambah gedung isolasi etc lah dokny gmn nambah nakesnya lagian sg itu kemarin lockdown
1.3047592346645012e+18,3257583379.0,आगर में उमड़ा जनसैलाब  आज प्रदेश कांग्रेस अध्यक्ष एवं पूर्व मुख्यमंत्री कमलनाथ जी की आगर की सभा में उमड़ा जनसैलाब बीजेपी की स्थाई विदाई के संकेत दे रहा है।  “जीत रहा मध्यप्रदेश जीत रही है कांग्रेस,"आगर में उमड़ा जनसैलाब:

आज प्रदेश कांग्रेस अध्यक्ष एवं पूर्व मुख्यमंत्री कमलनाथ जी की आगर की सभा में उमड़ा जनसैलाब बीजेपी की स्थाई विदाई के संकेत दे रहा है।

“जीत रहा मध्यप्रदेश, जीत रही है कांग्रेस” https://t.co/KOdr4y3ByH",आगर में उमड़ा जनसैलाब आज प्रदेश कांग्रेस अध्यक्ष एवं पूर्व मुख्यमंत्री कमलनाथ जी की आगर की सभा में उमड़ा जनसैलाब बीजेपी की स्थाई विदाई के संकेत दे रहा है।  जीत रहा मध्यप्रदेश जीत रही है कांग्रेस
1.300396747827495e+18,7.837857593040609e+17,its been nearly half a year since this pandemic changed our lives  how are all of you doing are you moreless concerned now than 6 months ago  what is life like in your area  how many of you have been like me amp were 100 sure you contracted covid because you had a symptom,"Its been nearly half a year since this pandemic changed our lives. 
How are all of you doing? Are you more/less concerned now than 6 months ago? 
What is life like in your area? 
How many of you have been like me &amp; were 100% sure you contracted covid because you had a symptom?🤣 https://t.co/YWLz23erA2",nearly half year since pandemic change life moreless concerned 6 month ago life like your area many like amp 100 sure contract covid symptom
1.2387644625065738e+18,20751449.0,just in  mha notifies covid19 as a disaster for providing assistance under state disaster response fund sdrf ex gratia relief of ₹4 lakh to kin of families who died of covid19 cost of hospitalisation for managing patients as fixed by state govt   reports,"Just In | MHA notifies #COVID19 as a 'disaster', for providing assistance under State Disaster Response Fund (SDRF). Ex gratia relief of ₹4 lakh to kin of families who died of COVID-19, cost of hospitalisation for managing patients as fixed by State Govt.
-- @vijaita reports.",mha notifies covid19 disaster provide assistance state disaster response fund sdrf ex gratia relief ₹4 lakh to kin family die covid19 cost hospitalisation manage patient fix state govt report
1.3047614979778929e+18,1.26238199625438e+18,the love for barun often steals sleep watch as a fan declares her endless dedication towards barun go get your chat at  barunsobti indiachatsforgood chatforgoodmoments indiafightscorona letsjoinhands4good socialforgood,"The love for Barun often steals sleep! Watch as a fan declares her endless dedication towards Barun❤️😊
Go get your chat at- https://t.co/ehz8ZFlrz5
@BarunSobtiSays
#BarunSobti #IndiaChatsForGood #ChatForGoodMoments #IndiaFightsCorona #LetsJoinHands4Good #SocialForGood https://t.co/XzjbeBRW0w",the love barun often steal sleep watch fan declares endless dedication towards barun go get your chat at barunsobti indiachatsforgood chatforgoodmoments indiafightscorona letsjoinhands4good socialforgood
1.3047170066048243e+18,9.272713990010756e+17,we are all doomed by this virus  my last tweet on this earth perhaps hat tip to   during viral infection in athletes cmr shows  myocardial edema in 19 acutely 24 at followup myocardial inflammation in 38 acutely 48 at followup  winter is coming,"We are all doomed by this virus.

My last tweet on this earth perhaps? (hat tip to @BogdanEnache)

During viral infection, in ATHLETES, CMR shows:

Myocardial EDEMA in 19% acutely, 24% at followup.
Myocardial INFLAMMATION in 38% acutely, 48% at followup.

Winter is coming. https://t.co/JprPdzDCNH",doom virus last tweet earth perhaps hat tip to viral infection athlete cmr show myocardial edema 19 acutely 24 at followup myocardial inflammation 38 acutely 48 at followup winter come
1.3040534374669148e+18,1131917492.0,remember what house democrats were up to at the start of the coronavirus crisis,Remember what House Democrats were up to at the start of the #coronavirus crisis? https://t.co/uDSdB6a8UY,remember house democrat to at the start the coronavirus crisis
1.303904515607855e+18,20898564.0,wow many  faculty took a stand for science and truth in the battle against covid19 misinformation being pushed by dr atlas  these faculty are respected infectious disease doctors microbiologists epidemiologists and more medtwitter,"Wow, many @StanfordMed faculty took a stand for science and truth in the battle against #COVID19 misinformation being pushed by Dr. Atlas.  These faculty are respected infectious disease doctors, microbiologists, epidemiologists, and more. #MedTwitter https://t.co/bgFxnjhETf",wow many faculty take stand science truth the battle covid19 misinformation push dr atlas faculty respect infectious disease doctor microbiologist epidemiologist medtwitter
1.30458056170974e+18,1964501084.0,don’t shoot the messenger this is why we are fucked it’s not an issue of ‘left’ or ‘right’ this but questioning it has been sold as a right wing conspiracy theory doing the job of keeping the ‘left’ away from it i am a socialist but this is too important for partisanship,"@Serec_Fourmyle @NeilClark66 @BreitbartNews Don’t shoot the messenger? This is why we are fucked. It’s not an issue of ‘left’ or ‘right’ this. But questioning it has been sold as a right wing conspiracy theory, doing the job of keeping the ‘left’ away from it. I am a socialist but this is too important for partisanship.", shoot the messenger fuck  issue ‘ left  ‘ right  question sell right wing conspiracy theory the job keep the ‘ left  away from socialist important partisanship
1.3044211636328202e+18,1005090338.0,selfisolation when you have symptoms is one of the best ways to reduce the spread of covid19 but for some people this isn’t possible at home today i announced funding to provide canadians in toronto with a safe place to selfisolate,"Self-isolation when you have symptoms is one of the best ways to reduce the spread of #COVID19, but for some people this isn’t possible at home. Today, I announced funding to provide Canadians in Toronto with a safe place to self-isolate. https://t.co/JQRFOmrCxA https://t.co/ygsGKrYBhR",selfisolation symptom one the best way to reduce the spread covid19 people  possible at home today announce funding to provide canadian toronto safe place to selfisolate
1.3044028880646715e+18,8.007807137504993e+17,theres zero excuse for inaction by  hes allowing the resumption of utility shutoffs today on september 11 of all days noamerenshutoffs   in a near democratic supermajority state his inaction is contradicting pandemic safety research,"There's zero excuse for inaction by @GovPritzker. He's allowing the resumption of utility shutoffs today, on September 11, of all days. #NoAmerenShutoffs 

In a near Democratic supermajority state his inaction is contradicting pandemic safety research.
https://t.co/izuZYYwjSU https://t.co/5YKlJvJyEn",there zero excuse inaction he allow the resumption utility shutoffs today september 11 day noamerenshutoffs near democratic supermajority state inaction contradict pandemic safety research
1.3047229259881472e+18,1657418479.0,i do remember when victoria’s road toll was 1034 and there was a massive campaign declare war on 10 34 and guess what the government infringed on everybody’s right by making victoria’s the first place in the world to mandate seatbelts and it worked just like the lockdown is,"@simonahac @obrien_cathie I do remember when Victoria’s road toll was 1034 and there was a massive campaign, declare war on 10 34. And guess what the government infringed on everybody’s right by making Victoria’s the first place in the world to mandate seatbelts. And it worked. Just like the lockdown is.",do remember victoria  road toll 1034 massive campaign declare war 10 34 guess the government infringe everybody  right make victoria  the first place the world to mandate seatbelt work like the lockdown
1.3035942837909957e+18,14671170.0,paramedics exhausted by oahu’s covid19 surge driven by a love for the job and their patients hnn,"Paramedics, exhausted by Oahu’s COVID-19 surge, driven by a love for the job and their patients https://t.co/S9VpBJ6qK8 #HNN",paramedic exhaust oahu  covid19 surge driven love the job patient hnn
1.3044206957792256e+18,300789811.0,kwale is a resourceladen county that coupled with tourism has great potential that must be fully utilized for the benefit of its people we should all continue to work towards the goal of making kenya a better nation i was glad to briefly engage with the residents,"Kwale is a resource-laden county that coupled with tourism, has great potential that must be fully utilized for the benefit of its people. We should all continue to work towards the goal of making Kenya a better nation. I was glad to briefly engage with the residents. https://t.co/yPnxfeW69A",kwale resourceladen county couple tourism great potential must fully utilized the benefit people continue to work towards the goal make kenya well nation glad to briefly engage the resident
1.3037662882176369e+18,445763068.0,well dr fauci just went on daily briefing and basically shredded the woodward narrative about potus “misleading” on covid look at this exchange with john roberts,Well. Dr. Fauci just went on Daily Briefing and basically shredded the Woodward narrative about POTUS “misleading” on COVID. Look at this exchange with John Roberts: https://t.co/ZoIWKS4s28,well dr fauci go daily briefing basically shred the woodward narrative potus  mislead  covid look at exchange john robert
1.3045681698189765e+18,9.664959105985332e+17,to fight the business conglomerate that is medicine be your own boss i practice what i preachi’m a solo neurologist who opened 71520 during covid people need good doctors not businesses it’s hard but we lead by being bosses no one advocates for patients as doctors do,"To fight the business conglomerate that is #medicine: be your own boss. I practice what I preach-I’m a solo neurologist who opened 7/15/20 during COVID. People need good doctors not businesses. It’s hard, but we lead by being bosses. No one advocates for patients as #doctors do",to fight the business conglomerate medicine your bos practice preachi  solo neurologist open 71520 covid people need good doctor business  hard lead boss no one advocate patient doctor do
1.3046701144454963e+18,3120025702.0,world governments have been infiltrated by clones and drones we need a new political system which works for the people please suggest a name for the new british political party   watch this to see what i mean  rule of 6  hegeliandialectic look for symbolism  covid19,"World governments have been infiltrated by clones and drones, we need a new political system which works for the people, please suggest a name for the new British political party 🇬🇧 
Watch this to see what I mean ⬇️
Rule of 6 = #HegelianDialectic look for symbolism 🤔 #COVID19 https://t.co/KkLgdsT6tn https://t.co/9GL37az2hw",world government infiltrate clone drone need new political system work the people please suggest name the new british political party watch to see mean rule 6 hegeliandialectic look symbolism covid19
1.3013240613735383e+18,7.017504027867177e+17,one of the most important pieces of journalism all year   with the stories of those being evicted and losing their livelihood every day due to the economic stresses of covid19   america is in crisis dont look away,"One of the most important pieces of journalism all year -- @KyungLahCNN with the stories of those being evicted and losing their livelihood every day due to the economic stresses of Covid-19. 

America is in crisis. Don't look away. https://t.co/IuBsW5sMm1",one the important piece journalism year the story evict lose livelihood every day due to the economic stress covid19 america crisis dont look away
1.3046544273039278e+18,1.262507356405072e+18,join hands in bzustudentsmarch on 15th september to protest against onlineclasses and abolishment of fata balochistan scholarships  well be marching from the university main gate to agri gate join us   endonlineclasses restorereservedseatsinbzu,"Join hands in #BZUStudentsMarch on 15th September to protest against #OnlineClasses and abolishment of FATA Balochistan scholarships. 
We'll be marching from the university Main gate to Agri gate. JOIN US.
@MohsinWazir11 @baloch_wakar
#EndOnlineClasses
#RestoreReservedSeatsInBZU https://t.co/IAYcT3ODw3",join hand bzustudentsmarch 15th september to protest onlineclasses abolishment fata balochistan scholarship well march from the university main gate to agri gate join u endonlineclasses restorereservedseatsinbzu
1.2978822282952622e+18,13491312.0,we cant be careful enough we have to keep taking precautions to stopthespread,"We can't be careful enough. We have to keep taking precautions to #StopTheSpread.
https://t.co/FJuUn8x8fS",cant careful enough to keep take precaution to stopthespread
1.3046345660706324e+18,9.76453096388907e+17,کورونا وائرس اور ہمارے میڈیا کے اینکرز کا کردار  اب جبکہ کورونا وائرس اللہ کے کرم اور حکومت کی بہترین حکمت عملی سے دم توڑ رہا ہے تو مجھے خیال آیا اس دوران ہمارے میڈیا کے اینکرز دانشوروں کا کردار آپ سب کو دکھایا جائے  شروع کرتی ہوں محترم طلعت حسین صاحب سے  1,"کورونا وائرس اور ہمارے میڈیا کے اینکرز کا کردار

اب جبکہ کورونا وائرس اللہ کے کرم اور حکومت کی بہترین حکمت عملی سے دم توڑ رہا ہے تو مجھے خیال آیا اس دوران ہمارے میڈیا کے اینکرز دانشوروں کا کردار آپ سب کو دکھایا جائے

شروع کرتی ہوں محترم طلعت حسین صاحب سے

1)

@TalatHussain12 https://t.co/LNMOfbKkzq",کورونا وائرس اور ہمارے میڈیا کے اینکرز کا کردار اب جبکہ کورونا وائرس اللہ کے کرم اور حکومت کی بہترین حکمت عملی سے دم توڑ رہا ہے تو مجھے خیال آیا اس دوران ہمارے میڈیا کے اینکرز دانشوروں کا کردار آپ سب کو دکھایا جائے شروع کرتی ہوں محترم طلعت حسین صاحب سے 1
1.3038484989122765e+18,20392809.0,dadoffour dying in hospital will only be allowed to say goodbye to one child,Dad-of-four dying in hospital will only be allowed to say goodbye to one child https://t.co/Fx5hz3zCEJ,dadoffour die hospital allow to say goodbye to one child
1.304525123547005e+18,130138925.0,john mcdonnell calls for marshallstyle house building and tree planting covid19 recovery plan,"John McDonnell calls for Marshall-style house building and tree planting Covid-19 recovery plan
https://t.co/nqkAK87EMz https://t.co/i8uZFJIKfT",john mcdonnell call marshallstyle house building tree plant covid19 recovery plan
1.3044735609588815e+18,358336134.0,stop with the negativity do you not see what you are doing to some people’s fragile mental health,"@piersmorgan STOP with the negativity, do you NOT see what you are doing to some people’s fragile mental health",stop the negativity do see to people  fragile mental health
1.3047300516620124e+18,132171061.0,dancehall got this far  big up  for this initiatives motivate the yout to clash for a good reason let’s go crush covid tonight chale akyesaaaaaaaaaaa   best of luck tonight guys,#Dancehall got this far .... big up @asaaseradio995 for this initiatives motivate the yout to clash for a good reason.. let’s go crush covid tonight chale #Akyesaaaaaaaaaaa @stonebwoyb @shattawalegh best of luck tonight guys ❤️🇯🇲🇬🇭🙏🏾 https://t.co/jdUNzhGQgP,dancehall get far big initiative motivate the yout to clash good reason let  go crush covid tonight chale akyesaaaaaaaaaaa best luck tonight guy
1.303454910470484e+18,1.201457516875407e+18,hello everyone im asking for your helpmy father is in the hospital right now and his current bill is 300k pesos 60000 my mother doesnt have work because of the pandemic please help us any amount will be a big help paypal  gcash 09071022148,"Hello everyone I'm asking for your help,my father is in the hospital right now and his current bill is 300K+ pesos ($60,000) My mother doesn't have work because of the pandemic please help us, Any amount will be a big help
PAYPAL:  https://t.co/XHbldu0lTn
GCASH: 09071022148 https://t.co/tOjkJC2nUy",hello everyone im ask your helpmy father the hospital right current bill 300k peso 60000 mother doesnt work the pandemic please help u amount big help paypal gcash 09071022148
1.30471911687236e+18,18093097.0,this is going to blow your mind it’s in national news no less update it appears that facebook has reversed their decision since fauci did state what he stated in the video which i’m afraid to tweet watch it now  via,This is going to blow your mind. It’s in national news no less. Update: it appears that Facebook has reversed their decision since Fauci did state What he stated in the video which I’m afraid to tweet. Watch it now.  https://t.co/04CQ7O1OxL via @YouTube,go to blow your mind  national news no less update appear facebook reverse decision since fauci state state the video  afraid to tweet watch via
1.3047302472088044e+18,468599053.0,guys esale teng corona,Guys esale teng corona?,guy esale teng corona
1.3045444517973606e+18,2740426550.0,looks like i have a better chance of being struck by lightning twice  versus dying of covid   1 in 19 million  fuck your masks amp your lockdowns   resist covid1984,"Looks like I have a better chance of being struck by lightning TWICE!

Versus dying of COVID... 

1 in 19 million!

Fuck your masks &amp; your lockdowns! 

Resist #COVID1984 
https://t.co/ah9bDq25zE",look like well chance struck lightning twice versus die covid 1 19 million fuck your mask amp your lockdown resist covid1984
1.296651265355784e+18,28785486.0,atlanta mayor keisha lance bottoms the baton has now been passed to each of uswe have gathered in our streets to demand change and now we must pass on the gift john lewis sacrificed to give us we must register and we must vote demconvention,"Atlanta Mayor Keisha Lance Bottoms: ""The baton has now been passed to each of us...We have gathered in our streets to demand change. And now we must pass on the gift John Lewis sacrificed to give us. We must register, and we must vote."" https://t.co/SxoHb7zmN4 #DemConvention https://t.co/q8XaRiBH7V",atlanta mayor keisha lance bottom the baton pass to uswe gather street to demand change must pas the gift john lewis sacrifice to give u must register must vote demconvention
1.3043970929164657e+18,3230762397.0,‘plainly speaking he is saying that a majority if it is unionist can maintain the union regardless of what nationalists think but a majority if it is nationalist cannot have a united ireland without regard to what unionists think,"‘Plainly speaking, he is saying that a majority if it is unionist can maintain the union regardless of what nationalists think, but a majority if it is nationalist cannot have a united Ireland without regard to what unionists think!
https://t.co/LqvR7qOFe5",‘ plainly speak say majority unionist maintain the union regardless nationalist think majority nationalist united ireland without regard to unionist think
1.304436372175024e+18,2467791.0,exclusive ice flew detainees to virginia so the planes could transport agents to dc protests a huge coronavirus outbreak followed,Exclusive: ICE flew detainees to Virginia so the planes could transport agents to D.C. protests. A huge coronavirus outbreak followed. https://t.co/xcbunNByc8,exclusive ice flew detainee to virginia the plane could transport agent to dc protest huge coronavirus outbreak follow
1.3046903901765345e+18,22754724.0,the worry isnt that the tories are incompetent  the worry is that they know exactly what theyre doing  and well wake up to find theyve used the pandemic for a major reengineering of capitalism more outsourcing more deregulation subsidies state aid to big business etc,"The worry isn't that the Tories are incompetent.

The worry is that they know exactly what they're doing

And we'll wake up to find they've used the pandemic for a major re-engineering of capitalism: more outsourcing, more deregulation, subsidies (state aid) to big business, etc.",the worry isnt the tory incompetent the worry know exactly theyre well wake to find theyve use the pandemic major reengineering capitalism outsource deregulation subsidy state aid to big business etc
1.3044076831189033e+18,54320038.0,inside dining alert new cdc study says adults with confirmed covid19 casepatients were approximately twice as likely as were controlparticipants to have reported dining at a restaurant in the 14 days before becoming ill,Inside dining alert: NEW CDC Study says Adults with confirmed COVID-19 (case-patients) were approximately twice as likely as were control-participants to have reported dining at a restaurant in the 14 days before becoming ill.,inside din alert new cdc study say adult confirm covid19 casepatients approximately twice likely controlparticipants to report din at restaurant the 14 day become ill
1.282127290667643e+18,9.564944601661848e+17,jane goodall warns coronavirus was inevitable as humans disrespect nature,Jane Goodall warns coronavirus was 'inevitable' as humans 'disrespect nature' https://t.co/J66UUHALfl,jane goodall warns coronavirus inevitable human disrespect nature
1.3045290433673093e+18,81985414.0,drop into our festival breakout rooms for thoughtful discussion on how these important film festivals are coping with covid ampcreatively bringing their festivals to life        rsvp,"Drop into our Festival Breakout Rooms for thoughtful discussion on how these important film festivals are coping with Covid &amp;creatively bringing their festivals to life @reelworldfilm @reelasian @ReelAbilitiesTO @imagineNATIVE @InsideOutTO @FemaleEye 
RSVP https://t.co/EjqHkw7WJH https://t.co/1bgCscLbtE",drop festival breakout room thoughtful discussion important film festival cop covid ampcreatively bring festival to life rsvp
1.3041101285772943e+18,3135241.0,the data clearly shows that the dem panic not the pandemic is whats been killing us pt 1 the official stats,"The Data Clearly Shows That The Dem Panic not the Pandemic Is What's Been Killing Us: Pt 1, the Official Stats https://t.co/xqsj1wT7Sg",the data clearly show the dem panic the pandemic whats kill u pt 1 the official stats
1.30436918405965e+18,8.863982961467064e+17,the real karens of orange county refuse to wear a mask because of religious beliefs,"The Real Karens of Orange County refuse to wear a mask because of ""religious beliefs"" https://t.co/Gy6olDfnSg",the real karen orange county refuse to wear mask religious belief
1.3042143365341755e+18,15463671.0,trump compares his decision to keep quiet about the covid pandemic despite knowing its danger to churchill telling londoners to be calm amid the nazi bombing campaigns,Trump compares his decision to keep quiet about the COVID pandemic despite knowing its danger to Churchill telling Londoners to be calm amid the Nazi bombing campaigns.,trump compare decision to keep quiet the covid pandemic despite know danger to churchill tell londoner to calm amid the nazi bombing campaign
1.30373654707055e+18,21348880.0,this audio of trump talking about how much worse covid is than strenuous flus was on 27  for  i wrote a timeline of trumps public comments downplaying the virus and comparing it to the flu it is shocking to see it in this context,"This audio of Trump talking about how much worse COVID is than strenuous flus was on 2/7.

For @BulwarkOnline I wrote a timeline of Trump's public comments downplaying the virus and comparing it to the flu. It is shocking to see it in this context. https://t.co/ikyJQNRpQG",audio trump talk much bad covid strenuous flu 27 write timeline trump public comment downplay the virus compare to the flu shock to see context
1.3047745496705103e+18,3046490198.0,delhimetro resumes full services airport line reopens,#DelhiMetro resumes full services; Airport Line reopens https://t.co/rv0dUX0KZT,delhimetro resume full service airport line reopens
